MicroId,latitude,longitude,AbsolutVariation,abs_change,PercentageVariation,abs_pct_change,rising
23013,-4.4163095639866405,-38.845512735512784,6.0,6.0,24.0,24.0,True
23023,-5.08390232715565,-38.182285656042545,1.0,1.0,1.0416666666666665,1.0416666666666665,True
24005,-6.246703229356933,-38.39740031123692,2.0,2.0,16.666666666666664,16.666666666666664,True
24011,-6.48923065967123,-37.167701065022015,7.0,7.0,58.333333333333336,58.333333333333336,True
24001,-5.125515397353356,-37.31088898391171,9.0,9.0,17.307692307692307,17.307692307692307,True
24016,-5.337989179492552,-35.61943283430168,4.0,4.0,40.0,40.0,True
24013,-5.464635516130452,-35.91429015266087,5.0,5.0,50.0,50.0,True
24015,-6.08738395498489,-35.584765793497496,1.0,1.0,2.7777777777777777,2.7777777777777777,True
25019,-7.608594169817625,-35.740920657928086,1.0,1.0,7.6923076923076925,7.6923076923076925,True
25007,-7.504941889922546,-37.737368155129566,10.0,10.0,52.63157894736842,52.63157894736842,True
25009,-6.732112700920848,-36.42543491893224,12.0,12.0,50.0,50.0,True
25005,-7.191367664365877,-37.88484151776138,9.0,9.0,60.0,60.0,True
25004,-7.0139605721526905,-37.315008537600164,13.0,13.0,118.18181818181819,118.18181818181819,True
25023,-6.753639655126137,-35.09864652995855,2.0,2.0,14.285714285714285,14.285714285714285,True
25020,-6.728329693117543,-35.13832010673903,2.0,2.0,5.714285714285714,5.714285714285714,True
25006,-7.470828698977411,-38.34951416012438,6.0,6.0,31.57894736842105,31.57894736842105,True
25018,-7.28703811008389,-35.50649469046544,2.0,2.0,10.0,10.0,True
25014,-7.031143039701884,-35.894357182648626,1.0,1.0,10.0,10.0,True
25001,-6.3506339302301615,-37.59403363308334,8.0,8.0,34.78260869565217,34.78260869565217,True
25010,-7.713105795490038,-36.87605002345934,27.0,27.0,75.0,75.0,True
25017,-7.284299646692247,-35.96367917521077,12.0,12.0,13.186813186813188,13.186813186813188,True
25002,-6.8574962786018165,-38.50618565974267,13.0,13.0,37.142857142857146,37.142857142857146,True
25015,-6.92876639374305,-35.65046636472435,2.0,2.0,6.666666666666667,6.666666666666667,True
26008,-8.280846679861154,-36.30432624391417,10.0,10.0,5.555555555555555,5.555555555555555,True
26018,-8.360266712179861,-35.086466285737984,2.0,2.0,5.405405405405405,5.405405405405405,True
26004,-8.410673813884271,-37.6045823692007,5.0,5.0,8.620689655172415,8.620689655172415,True
26003,-7.8264499955306235,-37.84423365211704,3.0,3.0,4.6875,4.6875,True
26010,-7.881656015702396,-35.560146769546165,6.0,6.0,13.043478260869565,13.043478260869565,True
26015,-8.638631495722564,-35.47946156910001,13.0,13.0,17.105263157894736,17.105263157894736,True
26006,-8.669183979827327,-38.46600225112115,3.0,3.0,10.344827586206897,10.344827586206897,True
26011,-8.987830884347169,-36.53336738879681,7.0,7.0,5.6000000000000005,5.6000000000000005,True
26012,-8.519536996734372,-35.917363788838955,9.0,9.0,22.5,22.5,True
26001,-7.810599525567803,-40.15792597157624,5.0,5.0,5.434782608695652,5.434782608695652,True
27007,-9.948262434409214,-36.93108756032618,2.0,2.0,50.0,50.0,True
27005,-9.435978426156284,-36.61675782964809,6.0,6.0,13.333333333333334,13.333333333333334,True
27011,-9.565409726062086,-35.81243929917442,13.0,13.0,9.090909090909092,9.090909090909092,True
27002,-9.4463844893323,-37.89477575131776,11.0,11.0,84.61538461538461,84.61538461538461,True
28003,-10.376362079005348,-37.16760378399699,6.0,6.0,85.71428571428571,85.71428571428571,True
